ques,skill
6282,106
6442,95
6717,34
10886,0
11134,65
6340,47
12287,44
2267,55
5440,56
1945,4
13797,1
14660,110
4875,18
3364,102
10167,20
15475,30
14153,50
925,96
13614,1
5037,16
9211,97
3003,96
7392,65
8426,56
11640,58
14276,120
1896,4
4417,79
5537,110
4040,92
6786,26
7309,30
7906,20
9664,79
11266,113
12952,30
13214,30
13313,9
3112,2
608,96
5916,106
305,95
2996,56
4171,23
5654,106
4014,39
5208,56
2591,7
9979,90
5428,59
11952,37
13427,30
3394,102
14139,7
11520,114
4844,8
8017,9
10116,95
2929,2
224,106
11693,42
955,96
559,96
8558,67
9241,97
2947,56
3952,100
4227,39
8313,7
7077,30
8070,20
7211,30
11471,114
6760,94
6416,55
5483,116
772,96
3026,56
3141,43
906,96
3945,97
5684,106
8509,67
9192,97
9409,95
2984,59
5152,16
4178,39
8512,72
9109,62
11082,9
4222,82
7028,30
12933,30
6087,1
10784,86
2463,64
3093,2
12179,56
5897,106
8588,67
1876,38
8326,67
8359,15
11017,65
3995,39
6223,10
8444,59
7107,30
13408,30
13554,84
8361,61
7227,95
10018,31
10997,86
12714,107
2810,64
4071,34
936,96
14310,67
4224,47
177,7
196,57
6082,7
8539,67
6216,7
9532,57
3148,59
11591,7
195,61
13662,31
5341,9
12688,54
7058,30
9011,62
12822,54
2493,64
14795,1
13799,36
2902,3
3007,56
5101,27
290,69
8356,67
8490,67
14037,93
13438,30
8104,31
11500,10
7216,94
12505,54
12262,67
12033,15
8805,78
8569,67
6508,7
1623,100
704,59
2275,26
6246,7
8703,67
12017,7
3219,60
4157,114
3976,39
258,9
6829,62
8183,31
841,64
8081,20
7470,95
12792,3
13215,106
13449,44
12112,15
1396,57
3691,55
4536,110
5871,66
9200,55
4916,102
6165,18
320,69
5050,102
6908,62
11808,18
655,59
13933,93
4189,39
14067,93
6780,62
12905,65
10897,97
7017,5
12426,67
5065,87
9413,55
8257,101
9969,7
14198,24
734,59
3981,9
6639,59
10450,51
11625,18
546,8
3249,60
6859,62
14201,29
3061,9
408,74
2662,34
15380,115
1688,57
12486,54
10848,97
7794,47
1426,57
14075,38
1981,50
10066,61
11998,7
14097,93
382,21
10079,0
14735,84
3742,114
11042,84
2016,44
3659,79
5095,87
1377,57
11058,28
898,59
5031,102
6889,62
9258,9
218,34
438,74
135,36
10878,97
1456,57
3610,79
4482,8
8816,78
5803,29
8714,30
10505,0
9847,0
11845,34
4558,3
2147,96
172,39
1407,57
8936,79
12895,6
14056,38
8946,43
5718,106
3187,97
10718,0
8651,95
148,96
13495,1
7870,55
14320,84
14716,84
2226,96
5313,57
7534,106
10225,67
2883,100
12916,65
14358,110
15472,67
14371,49
4512,8
5632,39
10403,110
10959,62
11377,50
15169,29
2376,40
9360,33
5669,106
11875,34
6071,86
1990,4
10176,67
4711,110
4463,8
5946,91
12534,84
10514,62
5748,106
574,96
3447,34
5425,96
6022,86
7536,7
2128,59
7200,58
7092,30
4079,18
2434,102
3628,82
15199,29
6775,94
4841,75
653,96
4445,75
5961,106
3063,44
5699,106
2645,56
6337,97
6497,86
6101,86
6580,84
9188,47
11659,42
5275,7
11326,98
7171,30
11601,37
13392,7
4493,8
2399,0
5613,39
5255,65
6416,97
4597,65
2577,43
15072,109
15447,23
12279,100
13707,18
2158,59
7989,110
15229,29
4109,18
6745,43
6610,84
7121,34
8764,106
5729,106
6527,86
12272,97
9479,88
9553,37
10236,67
11169,6
13741,16
13901,5
7283,69
5222,9
2109,59
10865,9
9239,106
14239,0
9373,106
15419,45
634,96
4426,75
14634,4
11043,15
10666,65
9169,47
8971,62
7152,30
13857,83
489,92
8230,64
346,43
3419,106
12545,84
6270,56
12679,84
12820,23
3100,60
9643,88
3234,60
4569,16
7387,18
4715,70
12232,38
9343,55
2538,64
12075,54
5129,87
6464,43
12276,44
15132,109
8838,68
6348,97
9199,47
10830,28
2091,18
12211,100
5506,10
12445,38
5203,9
7302,95
2489,64
12145,5
15185,120
6938,47
615,59
10890,15
749,59
9412,47
11024,15
14002,6
13539,16
3338,9
13819,70
14939,64
11422,61
10448,84
7394,34
15453,56
13400,86
11103,15
12082,70
566,59
2861,57
4358,38
14652,7
3215,60
2296,19
3879,40
7549,93
3576,2
9698,0
10367,95
11501,61
13856,73
4252,56
13479,86
9365,56
4769,23
5110,87
9907,110
14953,120
7625,88
779,59
8819,68
4309,38
4832,79
8698,7
9777,0
13891,30
14488,20
9900,107
13692,86
8738,79
12521,9
15298,10
9728,0
8432,9
12114,116
14920,64
4282,56
12463,4
6678,106
5140,87
13844,76
12817,7
8849,68
6870,47
24,18
4339,38
9807,0
11758,37
15249,10
15395,64
6551,1
14999,64
12924,106
13958,97
12199,79
14016,38
4379,110
7808,37
9888,110
15110,80
466,70
11880,70
4511,0
12403,111
13362,113
12289,9
176,8
9758,0
11893,9
15212,64
6502,1
12278,116
12231,4
5285,37
9674,6
14943,120
14168,28
1873,50
417,70
12368,9
3488,23
15279,10
14802,85
10688,55
13781,33
13753,1
3289,79
6544,119
15006,80
4744,100
1208,10
13904,103
12185,9
3682,10
6595,84
12319,9
11923,9
10767,55
6116,86
13282,56
13939,97
11482,37
8906,26
5334,50
4415,9
6710,7
3675,7
447,70
1567,64
1159,10
1742,102
14698,85
1962,105
9739,0
13712,54
3880,116
6067,86
7254,107
456,38
13890,97
7140,5
5547,50
4146,6
555,17
5252,102
1238,10
14982,29
3466,18
539,9
2511,54
5463,56
2469,57
10595,106
7560,69
4621,6
4748,47
13184,56
4304,70
12645,7
14565,91
1189,10
8462,106
1335,64
2006,3
13582,65
13742,54
14380,45
4581,55
6097,86
13337,5
7170,5
4424,71
11463,37
10563,9
4396,9
9924,22
13017,0
5997,84
11742,95
2320,55
14478,95
1420,64
9464,37
14854,86
5377,110
1841,57
6134,89
13591,6
4334,70
14595,91
1219,10
14963,29
6446,95
15068,45
1499,64
13584,3
5048,56
5590,110
39,113
5345,50
11217,102
11231,0
10707,0
1712,64
1316,64
13723,54
5261,56
14843,48
15440,38
2790,98
5541,110
4405,71
14625,91
10384,20
7517,62
10282,9
208,43
409,33
8394,106
13977,55
2301,55
8688,58
4500,79
2480,57
5212,56
2640,9
11726,100
11828,111
14051,4
243,0
13176,6
14752,51
8021,9
14449,50
9568,107
8965,43
13514,1
6964,34
6427,95
14352,117
15049,45
14264,4
14176,120
2674,7
4451,79
538,39
4831,71
13248,30
11300,113
7723,22
340,54
1038,96
5950,106
9458,97
215,59
2510,57
14824,48
8516,72
10333,31
13923,61
5258,0
13840,63
14340,120
4481,79
3903,102
13278,30
10862,8
2796,10
5270,10
13162,84
10127,84
15160,118
6830,47
13951,15
2917,7
3018,59
11158,6
14465,7
11719,73
6383,1
2632,23
9624,106
6193,106
3127,2
279,57
12070,7
6299,7
4291,39
4029,39
8478,59
8497,72
2389,9
7141,30
9094,62
11670,73
10434,96
13789,74
6480,55
10351,98
1989,38
8417,79
3224,56
13981,15
8692,18
3967,100
3048,59
10524,26
11188,6
12021,7
1248,40
5637,9
14500,85
12607,104
12116,15
1940,38
4059,39
6031,84
13720,95
3895,116
10901,97
2613,23
2035,46
4812,47
12926,5
13972,87
1000,59
1523,100
12937,100
13352,113
3589,9
11692,74
12826,3
3349,64
1692,57
7100,5
10195,56
7798,47
5267,38
9496,55
12490,54
13684,34
7715,49
9050,5
951,59
192,7
6097,7
9311,9
12002,7
13967,93
1350,64
14101,93
8557,72
13677,31
10931,97
2247,23
7051,5
8608,37
8768,26
12326,67
10922,48
1030,59
5163,102
768,59
4901,102
12518,8
369,84
6893,62
2738,31
9262,9
10845,30
12377,5
7002,5
10885,102
14610,91
981,59
7368,62
6972,62
13997,93
13548,1
2937,96
8446,96
1118,64
199,23
2909,34
4551,110
15368,120
4931,102
2388,39
8976,32
10896,116
393,10
1331,64
2888,96
12974,116
7874,55
11826,23
14082,93
14765,86
13966,110
7032,5
9112,78
8675,40
5636,39
1011,59
226,18
4519,50
4882,102
2444,55
2967,96
6874,62
1148,64
2182,55
8476,96
12865,65
12999,65
6750,26
4260,55
5872,23
13670,4
1703,57
1441,57
11364,113
12754,5
4961,102
6953,62
1545,114
5752,106
13529,1
1361,64
7904,55
543,75
11379,98
7062,5
8619,37
15484,79
10773,59
10014,7
4670,74
9422,95
738,21
5831,106
657,96
4449,75
5965,106
13888,55
2735,96
10338,67
12069,23
14746,86
7855,55
4861,56
236,39
1848,7
3625,79
11569,114
1892,50
5576,1
5617,39
6462,94
11352,116
870,96
5782,106
11164,65
212,96
2425,55
8457,96
14221,120
13302,79
10831,121
4838,8
4738,70
6992,30
11648,114
5536,50
11703,50
4113,18
2941,56
11036,1
8961,43
5733,106
10733,0
4933,16
7665,15
2899,59
7885,55
11173,6
4817,70
10240,67
3917,79
11861,114
11635,37
13426,7
14243,0
6230,94
900,96
5812,106
10853,1
4430,75
5550,106
8723,107
14045,15
4865,3
2193,55
2091,7
4044,39
7022,30
217,39
11848,37
7156,30
12927,30
8317,62
14484,62
11209,50
356,117
12811,84
10309,22
4509,75
12549,84
8353,15
14060,0
5763,106
11126,15
3848,100
4123,39
8438,59
2667,59
11203,6
11640,7
7391,18
4719,70
11524,61
2262,10
2919,51
9113,117
9433,95
930,96
13695,23
8533,67
5379,116
4460,75
2922,56
2481,54
4097,23
5976,106
8868,57
43,7
9567,95
9203,47
7847,5
13914,67
4074,39
11154,6
4798,70
5918,101
9005,62
12522,102
15309,37
14789,1
2755,64
11418,15
9224,106
9384,95
15215,109
5411,4
8484,67
8921,68
13993,67
619,59
6161,7
7003,30
9143,117
6760,43
6364,43
7398,34
12109,54
1617,100
7704,77
8898,57
3328,47
207,7
4104,39
5224,70
7519,31
9035,62
11445,10
5559,23
7598,95
11610,114
9194,55
7611,34
12341,67
6200,56
9925,45
8514,67
649,59
3937,47
7655,77
9446,47
15117,109
24,7
6411,10
12720,100
5712,9
5216,71
5450,9
3636,55
9467,106
12158,67
13696,86
15036,120
862,59
3157,57
8305,78
10875,15
13239,106
15374,115
2160,96
11475,10
12776,116
7366,95
79,64
8780,78
7379,34
9418,69
679,59
7940,101
11088,15
6804,62
11905,8
9811,0
12810,114
334,61
5642,71
2010,44
11889,0
5089,87
10908,84
7317,95
12859,6
9631,69
8798,68
295,69
892,59
5025,102
11167,15
470,70
630,59
1865,40
327,21
15332,10
12627,114
1667,55
14418,84
3640,2
12618,65
9691,56
4316,56
6974,106
12401,67
6597,119
10207,121
12497,4
2280,26
2340,40
843,59
1877,50
2486,94
581,59
11720,83
9841,0
3492,23
15283,10
2141,96
162,75
11535,37
3555,79
13393,34
4267,56
12889,6
13756,86
15010,80
2319,102
9922,110
12668,7
500,70
660,59
4605,51
2511,43
3686,10
6785,62
255,10
5389,96
9718,51
9792,0
12910,65
14302,30
12,23
7467,96
14860,28
1090,57
9612,69
12389,70
3330,82
873,59
7793,37
451,70
11623,42
11965,8
1590,114
308,21
6065,86
14702,85
15313,10
15385,115
6615,1
9743,0
10170,67
7754,45
2828,100
8136,110
3585,79
11565,37
4297,56
11961,37
4457,8
5417,50
5940,91
10188,121
12478,4
12698,7
14080,38
3859,59
15040,80
1784,64
4635,51
3716,10
4695,65
9822,0
6016,86
3473,23
15264,10
1860,59
4752,47
12273,16
2636,51
4408,8
5891,91
10354,9
13090,9
5693,106
4774,65
1620,114
338,21
10880,55
15343,10
12945,5
11467,37
6143,19
1888,50
10410,62
13987,116
14482,95
2152,59
8453,59
11271,98
7594,69
13084,56
13177,18
10687,47
14457,38
4438,8
4479,9
11270,102
8758,106
7409,23
1223,10
8050,56
13297,56
2103,59
8008,59
11759,37
7545,69
10900,47
6987,7
12080,92
4389,8
11235,0
13401,113
14017,116
2575,54
10660,65
9163,47
2795,57
14847,48
13832,70
15444,38
7228,69
11435,61
13367,7
7200,7
4409,71
8526,106
15102,45
13572,116
7719,77
10988,15
9637,88
2873,98
5597,7
2529,59
9449,37
11730,100
10971,48
333,40
3065,39
1312,95
11661,0
4856,9
6425,95
9209,55
3565,96
6342,97
5423,56
7390,23
11201,15
12899,23
14442,120
4583,79
2563,57
8031,56
9588,88
10488,79
5441,110
15053,45
11943,100
11330,102
4439,71
7727,22
14838,93
11216,0
108,43
12763,98
448,111
10439,79
14828,48
84,100
7605,69
10442,84
6691,106
9280,56
10675,26
3729,96
13627,65
10358,90
14210,120
399,111
9618,88
4786,7
13222,16
4469,71
6904,106
4689,74
5104,87
6320,55
6642,106
12385,44
13345,86
7619,88
14947,120
8692,7
11140,18
7676,70
6721,106
15157,115
7708,22
807,57
11978,70
6389,47
14914,64
6672,106
3606,2
4578,98
5134,87
6350,55
6410,106
6121,3
9583,107
13771,86
1993,38
18,18
8421,79
13985,15
3768,0
13391,30
5204,8
11013,34
3685,2
12542,4
6260,54
4603,47
13844,12
13326,86
5401,27
12104,7
11277,98
11204,16
12324,47
11746,70
13342,30
6702,106
10647,98
9291,56
15476,110
5531,29
6491,71
13979,92
9703,0
3932,0
8381,20
14895,64
6051,1
7352,107
225,65
6653,106
6331,55
9545,57
3113,82
11776,70
11399,83
9654,0
42,65
1819,100
15085,80
5167,102
13252,113
1736,102
8117,31
9237,62
3874,116
6061,86
2726,23
4357,4
7134,5
12387,79
4140,6
12576,54
9508,67
13099,56
2166,100
3083,31
6393,7
13203,113
14397,93
14001,93
1907,105
10589,106
1805,57
2402,47
7347,5
7085,5
9265,16
8802,26
12990,5
13076,8
10123,47
14559,91
6391,82
12511,7
13502,116
7409,65
11380,83
6187,23
14869,24
13809,44
7923,57
14769,86
7164,5
1756,57
13129,56
13289,8
1015,59
1134,10
9059,32
798,61
9876,62
14265,31
1937,105
2971,96
8098,31
1152,64
3855,116
1835,57
13425,54
12841,3
4338,4
4820,7
7115,5
15021,14
10549,47
530,17
14200,50
4965,102
1085,10
3050,96
12962,0
13270,116
13404,116
13578,3
1365,64
2029,44
2048,57
10570,106
10685,56
12920,3
1786,57
10363,5
1524,57
4771,7
7066,5
743,17
14540,91
247,79
5514,51
15473,30
5178,102
4292,9
13612,1
9209,97
4713,2
8309,106
7390,65
13161,65
6490,74
10623,117
14195,93
8066,119
5535,110
5347,59
8862,26
240,39
8251,101
11264,113
12950,67
6451,82
7540,9
4995,102
5914,106
10276,9
303,95
11310,0
13434,116
1395,64
2429,55
4664,2
6863,26
1816,57
11854,100
3392,102
4842,8
11215,113
13262,9
10731,0
953,96
6421,95
8716,93
13642,1
2945,56
8991,32
1924,4
4445,79
5358,46
7075,30
5055,8
11543,100
3181,40
5944,106
770,96
3943,97
2325,55
9190,97
7371,65
6765,26
14690,48
4220,82
10340,7
7026,30
11245,113
10097,20
11143,65
5895,106
14376,117
284,95
4513,75
6349,47
13952,55
523,111
1954,4
3993,39
6483,47
4213,79
462,101
8442,59
7105,30
3373,102
7239,30
8359,61
12492,104
13722,7
15062,41
10874,62
10712,0
9437,95
934,96
8537,67
5557,3
2926,56
5515,6
6795,26
13801,7
5735,9
7056,30
13503,84
3121,2
12644,94
5925,106
751,96
4180,23
5663,106
14636,54
11802,44
126,7
9171,97
10902,16
8472,59
2701,59
9088,62
3403,102
11402,73
4853,8
5290,9
7007,30
13595,23
964,96
8567,67
702,96
2956,56
3393,57
8338,15
8902,57
10418,88
256,9
13134,79
5765,9
14227,7
7086,30
7523,31
3354,102
9997,31
9460,55
3689,55
14124,0
9198,55
4606,23
915,96
552,7
156,7
8518,67
2731,59
11790,10
9252,62
3185,0
12667,54
7037,30
3319,0
3828,106
2472,64
994,96
6739,107
8597,67
8833,78
6637,59
8368,15
3789,114
2944,59
1204,54
11479,10
7236,95
14753,16
10119,34
8548,67
6454,59
683,59
9305,9
3534,9
8883,57
2634,18
3198,60
6808,62
3740,114
8162,31
11996,7
3919,116
12611,51
2014,44
9367,106
762,59
4895,102
299,69
5029,102
8365,67
11056,28
6176,7
7979,31
9099,62
7266,95
1454,57
10413,107
6996,5
8236,101
8578,67
5383,78
7518,50
12243,5
14180,29
3228,60
6213,10
4265,56
13458,44
789,54
12599,54
1405,57
13760,86
12893,6
6174,18
6757,110
1060,59
664,59
1583,100
6206,7
6789,62
14714,84
259,10
2224,96
2439,21
12678,54
12697,67
1618,57
15066,14
3954,56
5074,87
5630,39
8266,101
8844,78
10401,110
4876,102
6125,18
877,59
5010,102
2520,94
6868,62
15389,115
6564,65
10174,67
14286,24
2032,47
12252,67
1569,57
4461,8
2453,40
5581,39
14084,38
2587,40
1539,114
10512,62
10746,0
14381,32
2254,96
11824,34
12782,3
15478,79
3144,79
12027,70
10026,61
9267,9
227,34
342,21
4616,3
6495,86
6770,62
11178,44
8707,86
2862,100
4197,56
4491,8
6849,62
2052,2
2575,43
9856,0
3433,74
4264,2
13350,56
7987,110
8061,59
5530,50
11550,37
3174,79
4442,8
1971,50
2172,40
4426,0
5727,106
11236,106
5565,44
4646,3
6525,86
10069,0
13242,1
14646,20
13899,5
8054,56
3343,36
14725,84
